citybuddy_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
sut_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
benchmark_harness_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788210971	2026-08-31T21:16:11Z	citybuddy-bench-k6	4.09%	80.57MiB / 13.63GiB
1788210971	2026-08-31T21:16:11Z	citybuddy-bench-agent	120.23%	68.15MiB / 13.63GiB
1788210971	2026-08-31T21:16:11Z	citybuddy-bench-model	6.04%	38.35MiB / 13.63GiB
1788210971	2026-08-31T21:16:11Z	citybuddy-bench-auth	0.11%	233MiB / 13.63GiB
1788210971	2026-08-31T21:16:11Z	citybuddy-bench-commerce	0.16%	396.2MiB / 13.63GiB
1788210971	2026-08-31T21:16:11Z	citybuddy-bench-elasticsearch	108.85%	1012MiB / 13.63GiB
1788210971	2026-08-31T21:16:11Z	citybuddy-mysql-1	31.57%	1.379GiB / 13.63GiB
1788210973	2026-08-31T21:16:13Z	citybuddy-bench-k6	3.03%	86.68MiB / 13.63GiB
1788210973	2026-08-31T21:16:13Z	citybuddy-bench-agent	132.89%	71.14MiB / 13.63GiB
1788210973	2026-08-31T21:16:13Z	citybuddy-bench-model	6.13%	38.35MiB / 13.63GiB
1788210973	2026-08-31T21:16:13Z	citybuddy-bench-auth	0.09%	233MiB / 13.63GiB
1788210973	2026-08-31T21:16:13Z	citybuddy-bench-commerce	0.40%	396.2MiB / 13.63GiB
1788210973	2026-08-31T21:16:13Z	citybuddy-bench-elasticsearch	66.11%	1015MiB / 13.63GiB
1788210973	2026-08-31T21:16:13Z	citybuddy-mysql-1	32.27%	1.379GiB / 13.63GiB
1788210975	2026-08-31T21:16:15Z	citybuddy-bench-k6	2.97%	96.44MiB / 13.63GiB
1788210975	2026-08-31T21:16:15Z	citybuddy-bench-agent	138.61%	73.09MiB / 13.63GiB
1788210975	2026-08-31T21:16:15Z	citybuddy-bench-model	6.24%	38.35MiB / 13.63GiB
1788210975	2026-08-31T21:16:15Z	citybuddy-bench-auth	0.19%	233MiB / 13.63GiB
1788210975	2026-08-31T21:16:15Z	citybuddy-bench-commerce	0.16%	396.2MiB / 13.63GiB
1788210975	2026-08-31T21:16:15Z	citybuddy-bench-elasticsearch	63.64%	1016MiB / 13.63GiB
1788210975	2026-08-31T21:16:15Z	citybuddy-mysql-1	30.66%	1.379GiB / 13.63GiB
1788210977	2026-08-31T21:16:17Z	citybuddy-bench-k6	5.84%	100.8MiB / 13.63GiB
1788210977	2026-08-31T21:16:17Z	citybuddy-bench-agent	133.97%	73.47MiB / 13.63GiB
1788210977	2026-08-31T21:16:17Z	citybuddy-bench-model	6.72%	38.35MiB / 13.63GiB
1788210977	2026-08-31T21:16:17Z	citybuddy-bench-auth	0.10%	233MiB / 13.63GiB
1788210977	2026-08-31T21:16:17Z	citybuddy-bench-commerce	0.18%	396.1MiB / 13.63GiB
1788210977	2026-08-31T21:16:17Z	citybuddy-bench-elasticsearch	62.74%	1017MiB / 13.63GiB
1788210977	2026-08-31T21:16:17Z	citybuddy-mysql-1	34.07%	1.379GiB / 13.63GiB
1788210979	2026-08-31T21:16:19Z	citybuddy-bench-k6	3.13%	100.8MiB / 13.63GiB
1788210979	2026-08-31T21:16:19Z	citybuddy-bench-agent	137.72%	73.87MiB / 13.63GiB
1788210979	2026-08-31T21:16:19Z	citybuddy-bench-model	6.08%	38.35MiB / 13.63GiB
1788210979	2026-08-31T21:16:19Z	citybuddy-bench-auth	0.09%	233MiB / 13.63GiB
1788210979	2026-08-31T21:16:19Z	citybuddy-bench-commerce	0.14%	396.2MiB / 13.63GiB
1788210979	2026-08-31T21:16:19Z	citybuddy-bench-elasticsearch	91.97%	1020MiB / 13.63GiB
1788210979	2026-08-31T21:16:19Z	citybuddy-mysql-1	31.62%	1.379GiB / 13.63GiB
1788210981	2026-08-31T21:16:21Z	citybuddy-bench-k6	3.15%	100.8MiB / 13.63GiB
1788210981	2026-08-31T21:16:21Z	citybuddy-bench-agent	139.81%	74.52MiB / 13.63GiB
1788210981	2026-08-31T21:16:21Z	citybuddy-bench-model	6.21%	38.35MiB / 13.63GiB
1788210981	2026-08-31T21:16:21Z	citybuddy-bench-auth	0.12%	233MiB / 13.63GiB
1788210981	2026-08-31T21:16:21Z	citybuddy-bench-commerce	0.14%	396.2MiB / 13.63GiB
1788210981	2026-08-31T21:16:21Z	citybuddy-bench-elasticsearch	70.31%	1023MiB / 13.63GiB
1788210981	2026-08-31T21:16:21Z	citybuddy-mysql-1	31.87%	1.378GiB / 13.63GiB
1788210983	2026-08-31T21:16:23Z	citybuddy-bench-k6	3.10%	101.1MiB / 13.63GiB
1788210983	2026-08-31T21:16:23Z	citybuddy-bench-agent	79.90%	73.99MiB / 13.63GiB
1788210983	2026-08-31T21:16:23Z	citybuddy-bench-model	5.89%	38.35MiB / 13.63GiB
1788210983	2026-08-31T21:16:23Z	citybuddy-bench-auth	0.10%	233MiB / 13.63GiB
1788210983	2026-08-31T21:16:23Z	citybuddy-bench-commerce	0.14%	396.2MiB / 13.63GiB
1788210983	2026-08-31T21:16:23Z	citybuddy-bench-elasticsearch	52.72%	1024MiB / 13.63GiB
1788210983	2026-08-31T21:16:23Z	citybuddy-mysql-1	29.94%	1.377GiB / 13.63GiB
1788210985	2026-08-31T21:16:25Z	citybuddy-bench-k6	2.79%	101.3MiB / 13.63GiB
1788210985	2026-08-31T21:16:25Z	citybuddy-bench-agent	48.33%	74.17MiB / 13.63GiB
1788210985	2026-08-31T21:16:25Z	citybuddy-bench-model	4.29%	38.35MiB / 13.63GiB
1788210985	2026-08-31T21:16:25Z	citybuddy-bench-auth	0.16%	233MiB / 13.63GiB
1788210985	2026-08-31T21:16:25Z	citybuddy-bench-commerce	0.12%	396.2MiB / 13.63GiB
1788210985	2026-08-31T21:16:25Z	citybuddy-bench-elasticsearch	25.22%	1GiB / 13.63GiB
1788210985	2026-08-31T21:16:25Z	citybuddy-mysql-1	22.34%	1.378GiB / 13.63GiB
1788210987	2026-08-31T21:16:27Z	citybuddy-bench-k6	2.82%	101.3MiB / 13.63GiB
1788210987	2026-08-31T21:16:27Z	citybuddy-bench-agent	54.66%	74.79MiB / 13.63GiB
1788210987	2026-08-31T21:16:27Z	citybuddy-bench-model	4.90%	38.35MiB / 13.63GiB
1788210987	2026-08-31T21:16:27Z	citybuddy-bench-auth	0.10%	233MiB / 13.63GiB
1788210987	2026-08-31T21:16:27Z	citybuddy-bench-commerce	0.95%	396.2MiB / 13.63GiB
1788210987	2026-08-31T21:16:27Z	citybuddy-bench-elasticsearch	67.13%	1.006GiB / 13.63GiB
1788210987	2026-08-31T21:16:27Z	citybuddy-mysql-1	26.68%	1.378GiB / 13.63GiB
1788210989	2026-08-31T21:16:29Z	citybuddy-bench-k6	2.60%	101.3MiB / 13.63GiB
1788210989	2026-08-31T21:16:29Z	citybuddy-bench-agent	44.02%	74.31MiB / 13.63GiB
1788210989	2026-08-31T21:16:29Z	citybuddy-bench-model	4.45%	38.34MiB / 13.63GiB
1788210989	2026-08-31T21:16:29Z	citybuddy-bench-auth	0.10%	233MiB / 13.63GiB
1788210989	2026-08-31T21:16:29Z	citybuddy-bench-commerce	0.13%	396.3MiB / 13.63GiB
1788210989	2026-08-31T21:16:29Z	citybuddy-bench-elasticsearch	27.24%	1.006GiB / 13.63GiB
1788210989	2026-08-31T21:16:29Z	citybuddy-mysql-1	22.07%	1.378GiB / 13.63GiB
