citybuddy_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
sut_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
benchmark_harness_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788586490	2026-09-05T05:34:50Z	citybuddy-bench-k6	0.57%	72.71MiB / 13.63GiB
1788586490	2026-09-05T05:34:50Z	citybuddy-bench-agent	8.23%	256.6MiB / 13.63GiB
1788586490	2026-09-05T05:34:50Z	citybuddy-bench-model	0.56%	38.39MiB / 13.63GiB
1788586490	2026-09-05T05:34:50Z	citybuddy-bench-auth	0.28%	233.3MiB / 13.63GiB
1788586490	2026-09-05T05:34:50Z	citybuddy-bench-commerce	0.24%	404.8MiB / 13.63GiB
1788586490	2026-09-05T05:34:50Z	citybuddy-bench-elasticsearch	15.18%	990.1MiB / 13.63GiB
1788586490	2026-09-05T05:34:50Z	citybuddy-mysql-1	5.58%	665.9MiB / 13.63GiB
1788586492	2026-09-05T05:34:52Z	citybuddy-bench-k6	0.44%	72.65MiB / 13.63GiB
1788586492	2026-09-05T05:34:52Z	citybuddy-bench-agent	4.54%	255.9MiB / 13.63GiB
1788586492	2026-09-05T05:34:52Z	citybuddy-bench-model	0.46%	38.39MiB / 13.63GiB
1788586492	2026-09-05T05:34:52Z	citybuddy-bench-auth	0.11%	233.3MiB / 13.63GiB
1788586492	2026-09-05T05:34:52Z	citybuddy-bench-commerce	0.72%	404.8MiB / 13.63GiB
1788586492	2026-09-05T05:34:52Z	citybuddy-bench-elasticsearch	12.89%	991.9MiB / 13.63GiB
1788586492	2026-09-05T05:34:52Z	citybuddy-mysql-1	4.23%	667.6MiB / 13.63GiB
1788586494	2026-09-05T05:34:54Z	citybuddy-bench-k6	0.51%	73.22MiB / 13.63GiB
1788586494	2026-09-05T05:34:54Z	citybuddy-bench-agent	4.74%	255.9MiB / 13.63GiB
1788586494	2026-09-05T05:34:54Z	citybuddy-bench-model	0.48%	38.39MiB / 13.63GiB
1788586494	2026-09-05T05:34:54Z	citybuddy-bench-auth	0.48%	233.3MiB / 13.63GiB
1788586494	2026-09-05T05:34:54Z	citybuddy-bench-commerce	0.32%	404.8MiB / 13.63GiB
1788586494	2026-09-05T05:34:54Z	citybuddy-bench-elasticsearch	12.75%	993.5MiB / 13.63GiB
1788586494	2026-09-05T05:34:54Z	citybuddy-mysql-1	4.15%	668.1MiB / 13.63GiB
1788586496	2026-09-05T05:34:56Z	citybuddy-bench-k6	0.50%	73.04MiB / 13.63GiB
1788586496	2026-09-05T05:34:56Z	citybuddy-bench-agent	5.11%	255.7MiB / 13.63GiB
1788586496	2026-09-05T05:34:56Z	citybuddy-bench-model	0.48%	38.39MiB / 13.63GiB
1788586496	2026-09-05T05:34:56Z	citybuddy-bench-auth	0.23%	233.3MiB / 13.63GiB
1788586496	2026-09-05T05:34:56Z	citybuddy-bench-commerce	0.11%	404.8MiB / 13.63GiB
1788586496	2026-09-05T05:34:56Z	citybuddy-bench-elasticsearch	16.33%	996.4MiB / 13.63GiB
1788586496	2026-09-05T05:34:56Z	citybuddy-mysql-1	4.65%	668.2MiB / 13.63GiB
1788586498	2026-09-05T05:34:58Z	citybuddy-bench-k6	0.48%	75.06MiB / 13.63GiB
1788586498	2026-09-05T05:34:58Z	citybuddy-bench-agent	4.73%	255.7MiB / 13.63GiB
1788586498	2026-09-05T05:34:58Z	citybuddy-bench-model	0.49%	38.39MiB / 13.63GiB
1788586498	2026-09-05T05:34:58Z	citybuddy-bench-auth	0.08%	233.3MiB / 13.63GiB
1788586498	2026-09-05T05:34:58Z	citybuddy-bench-commerce	0.25%	404.8MiB / 13.63GiB
1788586498	2026-09-05T05:34:58Z	citybuddy-bench-elasticsearch	22.44%	999.2MiB / 13.63GiB
1788586498	2026-09-05T05:34:58Z	citybuddy-mysql-1	4.40%	668.2MiB / 13.63GiB
1788586500	2026-09-05T05:35:00Z	citybuddy-bench-k6	0.45%	75.1MiB / 13.63GiB
1788586500	2026-09-05T05:35:00Z	citybuddy-bench-agent	4.48%	255.2MiB / 13.63GiB
1788586500	2026-09-05T05:35:00Z	citybuddy-bench-model	0.46%	38.39MiB / 13.63GiB
1788586500	2026-09-05T05:35:00Z	citybuddy-bench-auth	0.05%	233.3MiB / 13.63GiB
1788586500	2026-09-05T05:35:00Z	citybuddy-bench-commerce	0.36%	404.8MiB / 13.63GiB
1788586500	2026-09-05T05:35:00Z	citybuddy-bench-elasticsearch	6.29%	999.6MiB / 13.63GiB
1788586500	2026-09-05T05:35:00Z	citybuddy-mysql-1	4.17%	668.2MiB / 13.63GiB
1788586502	2026-09-05T05:35:02Z	citybuddy-bench-k6	0.47%	77.12MiB / 13.63GiB
1788586502	2026-09-05T05:35:02Z	citybuddy-bench-agent	4.78%	255.3MiB / 13.63GiB
1788586502	2026-09-05T05:35:02Z	citybuddy-bench-model	0.50%	38.39MiB / 13.63GiB
1788586502	2026-09-05T05:35:02Z	citybuddy-bench-auth	0.09%	233.3MiB / 13.63GiB
1788586502	2026-09-05T05:35:02Z	citybuddy-bench-commerce	0.61%	404.8MiB / 13.63GiB
1788586502	2026-09-05T05:35:02Z	citybuddy-bench-elasticsearch	7.51%	1003MiB / 13.63GiB
1788586502	2026-09-05T05:35:02Z	citybuddy-mysql-1	4.24%	668.2MiB / 13.63GiB
1788586504	2026-09-05T05:35:04Z	citybuddy-bench-k6	0.44%	77.14MiB / 13.63GiB
1788586504	2026-09-05T05:35:04Z	citybuddy-bench-agent	4.64%	255.6MiB / 13.63GiB
1788586504	2026-09-05T05:35:04Z	citybuddy-bench-model	0.47%	38.39MiB / 13.63GiB
1788586504	2026-09-05T05:35:04Z	citybuddy-bench-auth	0.05%	233.3MiB / 13.63GiB
1788586504	2026-09-05T05:35:04Z	citybuddy-bench-commerce	0.20%	404.8MiB / 13.63GiB
1788586504	2026-09-05T05:35:04Z	citybuddy-bench-elasticsearch	7.32%	1013MiB / 13.63GiB
1788586504	2026-09-05T05:35:04Z	citybuddy-mysql-1	4.07%	668.2MiB / 13.63GiB
1788586506	2026-09-05T05:35:06Z	citybuddy-bench-k6	0.42%	79.15MiB / 13.63GiB
1788586506	2026-09-05T05:35:06Z	citybuddy-bench-agent	4.71%	255.9MiB / 13.63GiB
1788586506	2026-09-05T05:35:06Z	citybuddy-bench-model	0.46%	38.39MiB / 13.63GiB
1788586506	2026-09-05T05:35:06Z	citybuddy-bench-auth	0.06%	233.3MiB / 13.63GiB
1788586506	2026-09-05T05:35:06Z	citybuddy-bench-commerce	0.10%	404.8MiB / 13.63GiB
1788586506	2026-09-05T05:35:06Z	citybuddy-bench-elasticsearch	8.23%	1013MiB / 13.63GiB
1788586506	2026-09-05T05:35:06Z	citybuddy-mysql-1	4.25%	669.2MiB / 13.63GiB
1788586508	2026-09-05T05:35:08Z	citybuddy-bench-k6	0.44%	79.17MiB / 13.63GiB
1788586508	2026-09-05T05:35:08Z	citybuddy-bench-agent	5.02%	255.2MiB / 13.63GiB
1788586508	2026-09-05T05:35:08Z	citybuddy-bench-model	0.50%	38.39MiB / 13.63GiB
1788586508	2026-09-05T05:35:08Z	citybuddy-bench-auth	0.26%	233.3MiB / 13.63GiB
1788586508	2026-09-05T05:35:08Z	citybuddy-bench-commerce	0.11%	404.8MiB / 13.63GiB
1788586508	2026-09-05T05:35:08Z	citybuddy-bench-elasticsearch	6.93%	1014MiB / 13.63GiB
1788586508	2026-09-05T05:35:08Z	citybuddy-mysql-1	4.66%	670.3MiB / 13.63GiB
1788586510	2026-09-05T05:35:10Z	citybuddy-bench-k6	0.44%	81.2MiB / 13.63GiB
