citybuddy_commit=95252754313b59a08933c3121b7ed90ba269134c
sut_commit=95252754313b59a08933c3121b7ed90ba269134c
benchmark_harness_commit=95252754313b59a08933c3121b7ed90ba269134c
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788463936	2026-09-03T19:32:16Z	citybuddy-bench-k6	1.99%	81.8MiB / 13.63GiB
1788463936	2026-09-03T19:32:16Z	citybuddy-bench-agent	16.53%	66.11MiB / 13.63GiB
1788463936	2026-09-03T19:32:16Z	citybuddy-bench-model	1.04%	40.2MiB / 13.63GiB
1788463936	2026-09-03T19:32:16Z	citybuddy-bench-auth	13.63%	246.6MiB / 13.63GiB
1788463936	2026-09-03T19:32:16Z	citybuddy-bench-commerce	14.57%	387MiB / 13.63GiB
1788463936	2026-09-03T19:32:16Z	citybuddy-bench-elasticsearch	0.30%	975.3MiB / 13.63GiB
1788463936	2026-09-03T19:32:16Z	citybuddy-mysql-1	15.55%	674.9MiB / 13.63GiB
1788463938	2026-09-03T19:32:18Z	citybuddy-bench-k6	1.37%	81.82MiB / 13.63GiB
1788463938	2026-09-03T19:32:18Z	citybuddy-bench-agent	15.47%	65.99MiB / 13.63GiB
1788463938	2026-09-03T19:32:18Z	citybuddy-bench-model	0.92%	40.2MiB / 13.63GiB
1788463938	2026-09-03T19:32:18Z	citybuddy-bench-auth	16.99%	249.4MiB / 13.63GiB
1788463938	2026-09-03T19:32:18Z	citybuddy-bench-commerce	21.44%	387.1MiB / 13.63GiB
1788463938	2026-09-03T19:32:18Z	citybuddy-bench-elasticsearch	0.36%	975.3MiB / 13.63GiB
1788463938	2026-09-03T19:32:18Z	citybuddy-mysql-1	13.47%	675.2MiB / 13.63GiB
1788463940	2026-09-03T19:32:20Z	citybuddy-bench-k6	1.33%	81.84MiB / 13.63GiB
1788463940	2026-09-03T19:32:20Z	citybuddy-bench-agent	13.96%	66.3MiB / 13.63GiB
1788463940	2026-09-03T19:32:20Z	citybuddy-bench-model	0.88%	40.2MiB / 13.63GiB
1788463940	2026-09-03T19:32:20Z	citybuddy-bench-auth	12.02%	251.6MiB / 13.63GiB
1788463940	2026-09-03T19:32:20Z	citybuddy-bench-commerce	5.14%	387.2MiB / 13.63GiB
1788463940	2026-09-03T19:32:20Z	citybuddy-bench-elasticsearch	0.45%	975.3MiB / 13.63GiB
1788463940	2026-09-03T19:32:20Z	citybuddy-mysql-1	12.88%	675.3MiB / 13.63GiB
1788463942	2026-09-03T19:32:22Z	citybuddy-bench-k6	2.54%	82MiB / 13.63GiB
1788463942	2026-09-03T19:32:22Z	citybuddy-bench-agent	14.02%	66.19MiB / 13.63GiB
1788463942	2026-09-03T19:32:22Z	citybuddy-bench-model	0.90%	40.2MiB / 13.63GiB
1788463942	2026-09-03T19:32:22Z	citybuddy-bench-auth	7.15%	251.8MiB / 13.63GiB
1788463942	2026-09-03T19:32:22Z	citybuddy-bench-commerce	7.90%	387.2MiB / 13.63GiB
1788463942	2026-09-03T19:32:22Z	citybuddy-bench-elasticsearch	0.36%	975.3MiB / 13.63GiB
1788463942	2026-09-03T19:32:22Z	citybuddy-mysql-1	13.09%	675.4MiB / 13.63GiB
1788463944	2026-09-03T19:32:24Z	citybuddy-bench-k6	1.46%	82.02MiB / 13.63GiB
1788463944	2026-09-03T19:32:24Z	citybuddy-bench-agent	14.45%	66.32MiB / 13.63GiB
1788463944	2026-09-03T19:32:24Z	citybuddy-bench-model	0.94%	40.2MiB / 13.63GiB
1788463944	2026-09-03T19:32:24Z	citybuddy-bench-auth	5.92%	252MiB / 13.63GiB
1788463944	2026-09-03T19:32:24Z	citybuddy-bench-commerce	4.07%	387.2MiB / 13.63GiB
1788463944	2026-09-03T19:32:24Z	citybuddy-bench-elasticsearch	0.34%	975.3MiB / 13.63GiB
1788463944	2026-09-03T19:32:24Z	citybuddy-mysql-1	13.61%	675.4MiB / 13.63GiB
1788463946	2026-09-03T19:32:26Z	citybuddy-bench-k6	1.45%	82.02MiB / 13.63GiB
1788463946	2026-09-03T19:32:26Z	citybuddy-bench-agent	13.99%	66.35MiB / 13.63GiB
1788463946	2026-09-03T19:32:26Z	citybuddy-bench-model	0.91%	40.2MiB / 13.63GiB
1788463946	2026-09-03T19:32:26Z	citybuddy-bench-auth	4.16%	252MiB / 13.63GiB
1788463946	2026-09-03T19:32:26Z	citybuddy-bench-commerce	10.75%	387.3MiB / 13.63GiB
1788463946	2026-09-03T19:32:26Z	citybuddy-bench-elasticsearch	0.39%	975.3MiB / 13.63GiB
1788463946	2026-09-03T19:32:26Z	citybuddy-mysql-1	13.20%	675.6MiB / 13.63GiB
1788463948	2026-09-03T19:32:28Z	citybuddy-bench-k6	1.40%	82.03MiB / 13.63GiB
1788463948	2026-09-03T19:32:28Z	citybuddy-bench-agent	14.43%	66.48MiB / 13.63GiB
1788463948	2026-09-03T19:32:28Z	citybuddy-bench-model	0.91%	40.2MiB / 13.63GiB
1788463948	2026-09-03T19:32:28Z	citybuddy-bench-auth	5.61%	252.3MiB / 13.63GiB
1788463948	2026-09-03T19:32:28Z	citybuddy-bench-commerce	4.19%	387.7MiB / 13.63GiB
1788463948	2026-09-03T19:32:28Z	citybuddy-bench-elasticsearch	0.34%	975.3MiB / 13.63GiB
1788463948	2026-09-03T19:32:28Z	citybuddy-mysql-1	13.66%	675.7MiB / 13.63GiB
1788463950	2026-09-03T19:32:30Z	citybuddy-bench-k6	1.37%	82.04MiB / 13.63GiB
1788463950	2026-09-03T19:32:30Z	citybuddy-bench-agent	14.52%	66.59MiB / 13.63GiB
1788463950	2026-09-03T19:32:30Z	citybuddy-bench-model	0.91%	40.2MiB / 13.63GiB
1788463950	2026-09-03T19:32:30Z	citybuddy-bench-auth	6.02%	252.3MiB / 13.63GiB
1788463950	2026-09-03T19:32:30Z	citybuddy-bench-commerce	4.07%	387.7MiB / 13.63GiB
1788463950	2026-09-03T19:32:30Z	citybuddy-bench-elasticsearch	0.44%	975.3MiB / 13.63GiB
1788463950	2026-09-03T19:32:30Z	citybuddy-mysql-1	13.55%	675.5MiB / 13.63GiB
1788463952	2026-09-03T19:32:32Z	citybuddy-bench-k6	1.40%	82.04MiB / 13.63GiB
1788463952	2026-09-03T19:32:32Z	citybuddy-bench-agent	14.36%	66.93MiB / 13.63GiB
1788463952	2026-09-03T19:32:32Z	citybuddy-bench-model	0.93%	40.2MiB / 13.63GiB
1788463952	2026-09-03T19:32:32Z	citybuddy-bench-auth	5.15%	252.5MiB / 13.63GiB
1788463952	2026-09-03T19:32:32Z	citybuddy-bench-commerce	5.03%	387.7MiB / 13.63GiB
1788463952	2026-09-03T19:32:32Z	citybuddy-bench-elasticsearch	0.31%	975.3MiB / 13.63GiB
1788463952	2026-09-03T19:32:32Z	citybuddy-mysql-1	13.50%	675.7MiB / 13.63GiB
1788463954	2026-09-03T19:32:34Z	citybuddy-bench-k6	1.36%	82.07MiB / 13.63GiB
1788463954	2026-09-03T19:32:34Z	citybuddy-bench-agent	14.35%	67.04MiB / 13.63GiB
1788463954	2026-09-03T19:32:34Z	citybuddy-bench-model	0.94%	40.2MiB / 13.63GiB
1788463954	2026-09-03T19:32:34Z	citybuddy-bench-auth	5.50%	252.7MiB / 13.63GiB
1788463954	2026-09-03T19:32:34Z	citybuddy-bench-commerce	4.00%	387.7MiB / 13.63GiB
1788463954	2026-09-03T19:32:34Z	citybuddy-bench-elasticsearch	0.32%	975.3MiB / 13.63GiB
1788463954	2026-09-03T19:32:34Z	citybuddy-mysql-1	13.45%	675.6MiB / 13.63GiB
1788463956	2026-09-03T19:32:36Z	citybuddy-bench-k6	1.36%	82.08MiB / 13.63GiB
1788463956	2026-09-03T19:32:36Z	citybuddy-bench-agent	14.36%	66.88MiB / 13.63GiB
1788463956	2026-09-03T19:32:36Z	citybuddy-bench-model	0.92%	40.2MiB / 13.63GiB
1788463956	2026-09-03T19:32:36Z	citybuddy-bench-auth	5.27%	252.8MiB / 13.63GiB
1788463956	2026-09-03T19:32:36Z	citybuddy-bench-commerce	4.93%	387.8MiB / 13.63GiB
1788463956	2026-09-03T19:32:36Z	citybuddy-bench-elasticsearch	0.30%	975.3MiB / 13.63GiB
1788463956	2026-09-03T19:32:36Z	citybuddy-mysql-1	13.61%	675.6MiB / 13.63GiB
1788463958	2026-09-03T19:32:38Z	citybuddy-bench-k6	1.31%	84.14MiB / 13.63GiB
1788463958	2026-09-03T19:32:38Z	citybuddy-bench-agent	14.32%	66.99MiB / 13.63GiB
1788463958	2026-09-03T19:32:38Z	citybuddy-bench-model	0.91%	40.2MiB / 13.63GiB
1788463958	2026-09-03T19:32:38Z	citybuddy-bench-auth	4.03%	252.8MiB / 13.63GiB
1788463958	2026-09-03T19:32:38Z	citybuddy-bench-commerce	4.76%	387.8MiB / 13.63GiB
1788463958	2026-09-03T19:32:38Z	citybuddy-bench-elasticsearch	0.39%	975.3MiB / 13.63GiB
1788463958	2026-09-03T19:32:38Z	citybuddy-mysql-1	13.47%	675.8MiB / 13.63GiB
1788463960	2026-09-03T19:32:40Z	citybuddy-bench-k6	1.47%	86.18MiB / 13.63GiB
1788463960	2026-09-03T19:32:40Z	citybuddy-bench-agent	14.87%	67.09MiB / 13.63GiB
1788463960	2026-09-03T19:32:40Z	citybuddy-bench-model	0.91%	40.2MiB / 13.63GiB
1788463960	2026-09-03T19:32:40Z	citybuddy-bench-auth	12.73%	257.9MiB / 13.63GiB
1788463960	2026-09-03T19:32:40Z	citybuddy-bench-commerce	11.44%	387.9MiB / 13.63GiB
1788463960	2026-09-03T19:32:40Z	citybuddy-bench-elasticsearch	1.10%	975.3MiB / 13.63GiB
1788463960	2026-09-03T19:32:40Z	citybuddy-mysql-1	13.60%	675.6MiB / 13.63GiB
1788463962	2026-09-03T19:32:42Z	citybuddy-bench-k6	1.27%	86.19MiB / 13.63GiB
1788463962	2026-09-03T19:32:42Z	citybuddy-bench-agent	13.97%	67.42MiB / 13.63GiB
1788463962	2026-09-03T19:32:42Z	citybuddy-bench-model	0.89%	40.2MiB / 13.63GiB
1788463962	2026-09-03T19:32:42Z	citybuddy-bench-auth	4.13%	257.9MiB / 13.63GiB
1788463962	2026-09-03T19:32:42Z	citybuddy-bench-commerce	3.62%	387.9MiB / 13.63GiB
1788463962	2026-09-03T19:32:42Z	citybuddy-bench-elasticsearch	0.31%	975.3MiB / 13.63GiB
1788463962	2026-09-03T19:32:42Z	citybuddy-mysql-1	13.07%	675.9MiB / 13.63GiB
1788463964	2026-09-03T19:32:44Z	citybuddy-bench-k6	1.30%	86.21MiB / 13.63GiB
1788463964	2026-09-03T19:32:44Z	citybuddy-bench-agent	13.37%	67.25MiB / 13.63GiB
1788463964	2026-09-03T19:32:44Z	citybuddy-bench-model	0.81%	40.2MiB / 13.63GiB
1788463964	2026-09-03T19:32:44Z	citybuddy-bench-auth	10.79%	251.5MiB / 13.63GiB
1788463964	2026-09-03T19:32:44Z	citybuddy-bench-commerce	4.36%	387.9MiB / 13.63GiB
1788463964	2026-09-03T19:32:44Z	citybuddy-bench-elasticsearch	0.30%	975.3MiB / 13.63GiB
1788463964	2026-09-03T19:32:44Z	citybuddy-mysql-1	12.73%	675.7MiB / 13.63GiB
1788463966	2026-09-03T19:32:46Z	citybuddy-bench-k6	0.38%	86.21MiB / 13.63GiB
1788463966	2026-09-03T19:32:46Z	citybuddy-bench-agent	0.20%	67.25MiB / 13.63GiB
1788463966	2026-09-03T19:32:46Z	citybuddy-bench-model	0.17%	40.2MiB / 13.63GiB
1788463966	2026-09-03T19:32:46Z	citybuddy-bench-auth	0.13%	251.5MiB / 13.63GiB
1788463966	2026-09-03T19:32:46Z	citybuddy-bench-commerce	1.53%	388MiB / 13.63GiB
1788463966	2026-09-03T19:32:46Z	citybuddy-bench-elasticsearch	0.53%	975.3MiB / 13.63GiB
1788463966	2026-09-03T19:32:46Z	citybuddy-mysql-1	0.88%	675.6MiB / 13.63GiB
1788463968	2026-09-03T19:32:48Z	citybuddy-bench-k6	1.07%	86.1MiB / 13.63GiB
1788463968	2026-09-03T19:32:48Z	citybuddy-bench-agent	0.89%	67.13MiB / 13.63GiB
1788463968	2026-09-03T19:32:48Z	citybuddy-bench-model	0.14%	40.2MiB / 13.63GiB
1788463968	2026-09-03T19:32:48Z	citybuddy-bench-auth	0.27%	251.5MiB / 13.63GiB
1788463968	2026-09-03T19:32:48Z	citybuddy-bench-commerce	0.19%	388MiB / 13.63GiB
1788463968	2026-09-03T19:32:48Z	citybuddy-bench-elasticsearch	1.15%	975.3MiB / 13.63GiB
1788463968	2026-09-03T19:32:48Z	citybuddy-mysql-1	0.44%	675.6MiB / 13.63GiB
1788463970	2026-09-03T19:32:50Z	citybuddy-bench-k6	0.39%	85.98MiB / 13.63GiB
1788463970	2026-09-03T19:32:50Z	citybuddy-bench-agent	0.17%	67.04MiB / 13.63GiB
1788463970	2026-09-03T19:32:50Z	citybuddy-bench-model	0.15%	40.19MiB / 13.63GiB
1788463970	2026-09-03T19:32:50Z	citybuddy-bench-auth	0.13%	251.5MiB / 13.63GiB
1788463970	2026-09-03T19:32:50Z	citybuddy-bench-commerce	0.26%	388MiB / 13.63GiB
1788463970	2026-09-03T19:32:50Z	citybuddy-bench-elasticsearch	0.44%	975.3MiB / 13.63GiB
1788463970	2026-09-03T19:32:50Z	citybuddy-mysql-1	0.42%	675.6MiB / 13.63GiB
1788463972	2026-09-03T19:32:52Z	citybuddy-bench-k6	0.39%	85.98MiB / 13.63GiB
1788463972	2026-09-03T19:32:52Z	citybuddy-bench-agent	0.17%	67.03MiB / 13.63GiB
1788463972	2026-09-03T19:32:52Z	citybuddy-bench-model	0.16%	40.19MiB / 13.63GiB
1788463972	2026-09-03T19:32:52Z	citybuddy-bench-auth	0.37%	251.5MiB / 13.63GiB
1788463972	2026-09-03T19:32:52Z	citybuddy-bench-commerce	0.26%	388MiB / 13.63GiB
1788463972	2026-09-03T19:32:52Z	citybuddy-bench-elasticsearch	0.49%	975.3MiB / 13.63GiB
1788463972	2026-09-03T19:32:52Z	citybuddy-mysql-1	0.42%	675.6MiB / 13.63GiB
1788463974	2026-09-03T19:32:54Z	citybuddy-bench-k6	0.40%	85.98MiB / 13.63GiB
1788463974	2026-09-03T19:32:54Z	citybuddy-bench-agent	0.17%	67.03MiB / 13.63GiB
1788463974	2026-09-03T19:32:54Z	citybuddy-bench-model	0.14%	40.19MiB / 13.63GiB
1788463974	2026-09-03T19:32:54Z	citybuddy-bench-auth	0.12%	251.5MiB / 13.63GiB
1788463974	2026-09-03T19:32:54Z	citybuddy-bench-commerce	0.35%	388MiB / 13.63GiB
1788463974	2026-09-03T19:32:54Z	citybuddy-bench-elasticsearch	0.50%	975.4MiB / 13.63GiB
1788463974	2026-09-03T19:32:54Z	citybuddy-mysql-1	0.43%	675.6MiB / 13.63GiB
1788463976	2026-09-03T19:32:56Z	citybuddy-bench-k6	0.37%	85.98MiB / 13.63GiB
1788463976	2026-09-03T19:32:56Z	citybuddy-bench-agent	0.18%	67.03MiB / 13.63GiB
1788463976	2026-09-03T19:32:56Z	citybuddy-bench-model	0.19%	40.19MiB / 13.63GiB
1788463976	2026-09-03T19:32:56Z	citybuddy-bench-auth	0.25%	251.5MiB / 13.63GiB
1788463976	2026-09-03T19:32:56Z	citybuddy-bench-commerce	1.42%	388MiB / 13.63GiB
1788463976	2026-09-03T19:32:56Z	citybuddy-bench-elasticsearch	0.48%	975.4MiB / 13.63GiB
