citybuddy_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
sut_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
benchmark_harness_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788588645	2026-09-05T06:10:45Z	citybuddy-bench-k6	0.51%	69.46MiB / 13.63GiB
1788588645	2026-09-05T06:10:45Z	citybuddy-bench-agent	3.65%	253.1MiB / 13.63GiB
1788588645	2026-09-05T06:10:45Z	citybuddy-bench-model	0.25%	38.35MiB / 13.63GiB
1788588645	2026-09-05T06:10:45Z	citybuddy-bench-auth	5.10%	301.3MiB / 13.63GiB
1788588645	2026-09-05T06:10:45Z	citybuddy-bench-commerce	2.41%	415.8MiB / 13.63GiB
1788588645	2026-09-05T06:10:45Z	citybuddy-bench-elasticsearch	0.79%	986.5MiB / 13.63GiB
1788588645	2026-09-05T06:10:45Z	citybuddy-mysql-1	4.92%	933.1MiB / 13.63GiB
1788588647	2026-09-05T06:10:47Z	citybuddy-bench-k6	0.42%	69.51MiB / 13.63GiB
1788588647	2026-09-05T06:10:47Z	citybuddy-bench-agent	3.01%	253.2MiB / 13.63GiB
1788588647	2026-09-05T06:10:47Z	citybuddy-bench-model	0.21%	38.35MiB / 13.63GiB
1788588647	2026-09-05T06:10:47Z	citybuddy-bench-auth	3.70%	301.6MiB / 13.63GiB
1788588647	2026-09-05T06:10:47Z	citybuddy-bench-commerce	1.27%	415.8MiB / 13.63GiB
1788588647	2026-09-05T06:10:47Z	citybuddy-bench-elasticsearch	0.36%	986.5MiB / 13.63GiB
1788588647	2026-09-05T06:10:47Z	citybuddy-mysql-1	4.40%	933.2MiB / 13.63GiB
1788588649	2026-09-05T06:10:49Z	citybuddy-bench-k6	0.45%	69.55MiB / 13.63GiB
1788588649	2026-09-05T06:10:49Z	citybuddy-bench-agent	3.19%	252.2MiB / 13.63GiB
1788588649	2026-09-05T06:10:49Z	citybuddy-bench-model	0.21%	38.36MiB / 13.63GiB
1788588649	2026-09-05T06:10:49Z	citybuddy-bench-auth	12.55%	301.9MiB / 13.63GiB
1788588649	2026-09-05T06:10:49Z	citybuddy-bench-commerce	2.13%	415.8MiB / 13.63GiB
1788588649	2026-09-05T06:10:49Z	citybuddy-bench-elasticsearch	0.22%	986.5MiB / 13.63GiB
1788588649	2026-09-05T06:10:49Z	citybuddy-mysql-1	4.46%	933.4MiB / 13.63GiB
1788588651	2026-09-05T06:10:51Z	citybuddy-bench-k6	0.44%	71.57MiB / 13.63GiB
1788588651	2026-09-05T06:10:51Z	citybuddy-bench-agent	3.10%	252.2MiB / 13.63GiB
1788588651	2026-09-05T06:10:51Z	citybuddy-bench-model	0.20%	38.36MiB / 13.63GiB
1788588651	2026-09-05T06:10:51Z	citybuddy-bench-auth	4.40%	302.1MiB / 13.63GiB
1788588651	2026-09-05T06:10:51Z	citybuddy-bench-commerce	1.38%	415.8MiB / 13.63GiB
1788588651	2026-09-05T06:10:51Z	citybuddy-bench-elasticsearch	0.22%	986.5MiB / 13.63GiB
1788588651	2026-09-05T06:10:51Z	citybuddy-mysql-1	3.29%	934.4MiB / 13.63GiB
1788588653	2026-09-05T06:10:53Z	citybuddy-bench-k6	0.51%	71.59MiB / 13.63GiB
1788588653	2026-09-05T06:10:53Z	citybuddy-bench-agent	3.35%	252.5MiB / 13.63GiB
1788588653	2026-09-05T06:10:53Z	citybuddy-bench-model	0.23%	38.35MiB / 13.63GiB
1788588653	2026-09-05T06:10:53Z	citybuddy-bench-auth	19.38%	300.2MiB / 13.63GiB
1788588653	2026-09-05T06:10:53Z	citybuddy-bench-commerce	1.71%	416.1MiB / 13.63GiB
1788588653	2026-09-05T06:10:53Z	citybuddy-bench-elasticsearch	0.21%	986.5MiB / 13.63GiB
1788588653	2026-09-05T06:10:53Z	citybuddy-mysql-1	3.26%	933.1MiB / 13.63GiB
1788588655	2026-09-05T06:10:55Z	citybuddy-bench-k6	0.42%	71.6MiB / 13.63GiB
1788588655	2026-09-05T06:10:55Z	citybuddy-bench-agent	3.21%	252.3MiB / 13.63GiB
1788588655	2026-09-05T06:10:55Z	citybuddy-bench-model	0.24%	38.36MiB / 13.63GiB
1788588655	2026-09-05T06:10:55Z	citybuddy-bench-auth	1.57%	300.6MiB / 13.63GiB
1788588655	2026-09-05T06:10:55Z	citybuddy-bench-commerce	1.85%	415.9MiB / 13.63GiB
1788588655	2026-09-05T06:10:55Z	citybuddy-bench-elasticsearch	0.92%	986.6MiB / 13.63GiB
1788588655	2026-09-05T06:10:55Z	citybuddy-mysql-1	3.14%	933.1MiB / 13.63GiB
1788588657	2026-09-05T06:10:57Z	citybuddy-bench-k6	0.46%	73.61MiB / 13.63GiB
1788588657	2026-09-05T06:10:57Z	citybuddy-bench-agent	3.08%	252.4MiB / 13.63GiB
1788588657	2026-09-05T06:10:57Z	citybuddy-bench-model	0.21%	38.36MiB / 13.63GiB
1788588657	2026-09-05T06:10:57Z	citybuddy-bench-auth	2.02%	300.6MiB / 13.63GiB
1788588657	2026-09-05T06:10:57Z	citybuddy-bench-commerce	1.04%	415.9MiB / 13.63GiB
1788588657	2026-09-05T06:10:57Z	citybuddy-bench-elasticsearch	0.35%	986.5MiB / 13.63GiB
1788588657	2026-09-05T06:10:57Z	citybuddy-mysql-1	2.96%	933.1MiB / 13.63GiB
1788588659	2026-09-05T06:10:59Z	citybuddy-bench-k6	0.41%	73.62MiB / 13.63GiB
1788588659	2026-09-05T06:10:59Z	citybuddy-bench-agent	3.00%	252.4MiB / 13.63GiB
1788588659	2026-09-05T06:10:59Z	citybuddy-bench-model	0.20%	38.36MiB / 13.63GiB
1788588659	2026-09-05T06:10:59Z	citybuddy-bench-auth	1.16%	300.5MiB / 13.63GiB
1788588659	2026-09-05T06:10:59Z	citybuddy-bench-commerce	1.09%	415.9MiB / 13.63GiB
1788588659	2026-09-05T06:10:59Z	citybuddy-bench-elasticsearch	0.31%	986.5MiB / 13.63GiB
1788588659	2026-09-05T06:10:59Z	citybuddy-mysql-1	2.76%	933.4MiB / 13.63GiB
1788588661	2026-09-05T06:11:01Z	citybuddy-bench-k6	0.43%	73.64MiB / 13.63GiB
1788588661	2026-09-05T06:11:01Z	citybuddy-bench-agent	3.08%	252.4MiB / 13.63GiB
1788588661	2026-09-05T06:11:01Z	citybuddy-bench-model	0.21%	38.36MiB / 13.63GiB
