citybuddy_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
sut_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
benchmark_harness_commit=c5af89d5e07fa5a20f0a32b865557fbbbb08aabd
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788587086	2026-09-05T05:44:46Z	citybuddy-bench-k6	0.52%	81.94MiB / 13.63GiB
1788587086	2026-09-05T05:44:46Z	citybuddy-bench-agent	3.88%	252.1MiB / 13.63GiB
1788587086	2026-09-05T05:44:46Z	citybuddy-bench-model	0.37%	38.34MiB / 13.63GiB
1788587086	2026-09-05T05:44:46Z	citybuddy-bench-auth	0.09%	299.2MiB / 13.63GiB
1788587086	2026-09-05T05:44:46Z	citybuddy-bench-commerce	0.44%	363.8MiB / 13.63GiB
1788587086	2026-09-05T05:44:46Z	citybuddy-bench-elasticsearch	0.52%	980.5MiB / 13.63GiB
1788587086	2026-09-05T05:44:46Z	citybuddy-mysql-1	3.77%	758.7MiB / 13.63GiB
1788587088	2026-09-05T05:44:48Z	citybuddy-bench-k6	0.38%	82MiB / 13.63GiB
1788587088	2026-09-05T05:44:48Z	citybuddy-bench-agent	2.49%	251.9MiB / 13.63GiB
1788587088	2026-09-05T05:44:48Z	citybuddy-bench-model	0.19%	38.35MiB / 13.63GiB
1788587088	2026-09-05T05:44:48Z	citybuddy-bench-auth	0.10%	299.2MiB / 13.63GiB
1788587088	2026-09-05T05:44:48Z	citybuddy-bench-commerce	0.08%	363.8MiB / 13.63GiB
1788587088	2026-09-05T05:44:48Z	citybuddy-bench-elasticsearch	0.22%	980.5MiB / 13.63GiB
1788587088	2026-09-05T05:44:48Z	citybuddy-mysql-1	1.92%	758.8MiB / 13.63GiB
1788587090	2026-09-05T05:44:50Z	citybuddy-bench-k6	0.41%	84.02MiB / 13.63GiB
1788587090	2026-09-05T05:44:50Z	citybuddy-bench-agent	2.19%	251.9MiB / 13.63GiB
1788587090	2026-09-05T05:44:50Z	citybuddy-bench-model	0.18%	38.35MiB / 13.63GiB
1788587090	2026-09-05T05:44:50Z	citybuddy-bench-auth	0.05%	299.1MiB / 13.63GiB
1788587090	2026-09-05T05:44:50Z	citybuddy-bench-commerce	0.07%	363.8MiB / 13.63GiB
1788587090	2026-09-05T05:44:50Z	citybuddy-bench-elasticsearch	0.21%	980.5MiB / 13.63GiB
1788587090	2026-09-05T05:44:50Z	citybuddy-mysql-1	1.88%	758.8MiB / 13.63GiB
1788587092	2026-09-05T05:44:52Z	citybuddy-bench-k6	0.44%	84.03MiB / 13.63GiB
1788587092	2026-09-05T05:44:52Z	citybuddy-bench-agent	2.26%	251.9MiB / 13.63GiB
1788587092	2026-09-05T05:44:52Z	citybuddy-bench-model	0.19%	38.35MiB / 13.63GiB
1788587092	2026-09-05T05:44:52Z	citybuddy-bench-auth	0.22%	299.2MiB / 13.63GiB
1788587092	2026-09-05T05:44:52Z	citybuddy-bench-commerce	0.06%	363.8MiB / 13.63GiB
1788587092	2026-09-05T05:44:52Z	citybuddy-bench-elasticsearch	1.61%	980.5MiB / 13.63GiB
1788587092	2026-09-05T05:44:52Z	citybuddy-mysql-1	1.91%	758.8MiB / 13.63GiB
1788587094	2026-09-05T05:44:54Z	citybuddy-bench-k6	0.44%	86.31MiB / 13.63GiB
1788587094	2026-09-05T05:44:54Z	citybuddy-bench-agent	2.37%	252MiB / 13.63GiB
1788587094	2026-09-05T05:44:54Z	citybuddy-bench-model	0.23%	38.35MiB / 13.63GiB
1788587094	2026-09-05T05:44:54Z	citybuddy-bench-auth	0.04%	299.2MiB / 13.63GiB
1788587094	2026-09-05T05:44:54Z	citybuddy-bench-commerce	0.13%	363.8MiB / 13.63GiB
1788587094	2026-09-05T05:44:54Z	citybuddy-bench-elasticsearch	0.19%	980.5MiB / 13.63GiB
1788587094	2026-09-05T05:44:54Z	citybuddy-mysql-1	1.86%	758.8MiB / 13.63GiB
1788587096	2026-09-05T05:44:56Z	citybuddy-bench-k6	0.45%	86.06MiB / 13.63GiB
1788587096	2026-09-05T05:44:56Z	citybuddy-bench-agent	2.46%	252MiB / 13.63GiB
1788587096	2026-09-05T05:44:56Z	citybuddy-bench-model	0.20%	38.35MiB / 13.63GiB
1788587096	2026-09-05T05:44:56Z	citybuddy-bench-auth	0.13%	299.2MiB / 13.63GiB
1788587096	2026-09-05T05:44:56Z	citybuddy-bench-commerce	0.32%	364MiB / 13.63GiB
1788587096	2026-09-05T05:44:56Z	citybuddy-bench-elasticsearch	0.26%	980.5MiB / 13.63GiB
1788587096	2026-09-05T05:44:56Z	citybuddy-mysql-1	1.99%	758.8MiB / 13.63GiB
1788587098	2026-09-05T05:44:58Z	citybuddy-bench-k6	0.45%	88.08MiB / 13.63GiB
1788587098	2026-09-05T05:44:58Z	citybuddy-bench-agent	2.19%	252MiB / 13.63GiB
1788587098	2026-09-05T05:44:58Z	citybuddy-bench-model	0.17%	38.35MiB / 13.63GiB
1788587098	2026-09-05T05:44:58Z	citybuddy-bench-auth	0.10%	299.2MiB / 13.63GiB
1788587098	2026-09-05T05:44:58Z	citybuddy-bench-commerce	0.12%	364MiB / 13.63GiB
1788587098	2026-09-05T05:44:58Z	citybuddy-bench-elasticsearch	0.18%	980.5MiB / 13.63GiB
1788587098	2026-09-05T05:44:58Z	citybuddy-mysql-1	1.89%	758.8MiB / 13.63GiB
1788587100	2026-09-05T05:45:00Z	citybuddy-bench-k6	0.41%	88.09MiB / 13.63GiB
1788587100	2026-09-05T05:45:00Z	citybuddy-bench-agent	2.30%	252MiB / 13.63GiB
1788587100	2026-09-05T05:45:00Z	citybuddy-bench-model	0.19%	38.35MiB / 13.63GiB
1788587100	2026-09-05T05:45:00Z	citybuddy-bench-auth	0.06%	299.2MiB / 13.63GiB
1788587100	2026-09-05T05:45:00Z	citybuddy-bench-commerce	0.12%	364MiB / 13.63GiB
1788587100	2026-09-05T05:45:00Z	citybuddy-bench-elasticsearch	0.18%	980.5MiB / 13.63GiB
1788587100	2026-09-05T05:45:00Z	citybuddy-mysql-1	2.01%	758.8MiB / 13.63GiB
1788587102	2026-09-05T05:45:02Z	citybuddy-bench-k6	0.43%	90.11MiB / 13.63GiB
1788587102	2026-09-05T05:45:02Z	citybuddy-bench-agent	2.23%	252.3MiB / 13.63GiB
1788587102	2026-09-05T05:45:02Z	citybuddy-bench-model	0.18%	38.34MiB / 13.63GiB
1788587102	2026-09-05T05:45:02Z	citybuddy-bench-auth	0.04%	299.2MiB / 13.63GiB
1788587102	2026-09-05T05:45:02Z	citybuddy-bench-commerce	0.10%	364MiB / 13.63GiB
1788587102	2026-09-05T05:45:02Z	citybuddy-bench-elasticsearch	0.20%	980.5MiB / 13.63GiB
1788587102	2026-09-05T05:45:02Z	citybuddy-mysql-1	1.84%	759.1MiB / 13.63GiB
1788587104	2026-09-05T05:45:04Z	citybuddy-bench-k6	0.39%	90.12MiB / 13.63GiB
1788587104	2026-09-05T05:45:04Z	citybuddy-bench-agent	2.37%	251.8MiB / 13.63GiB
1788587104	2026-09-05T05:45:04Z	citybuddy-bench-model	0.20%	38.35MiB / 13.63GiB
