citybuddy_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
sut_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
benchmark_harness_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788212816	2026-08-31T21:46:56Z	citybuddy-bench-k6	3.76%	75.75MiB / 13.63GiB
1788212816	2026-08-31T21:46:56Z	citybuddy-bench-agent	114.51%	69.73MiB / 13.63GiB
1788212816	2026-08-31T21:46:56Z	citybuddy-bench-model	5.60%	38.37MiB / 13.63GiB
1788212816	2026-08-31T21:46:56Z	citybuddy-bench-auth	0.12%	225.3MiB / 13.63GiB
1788212816	2026-08-31T21:46:56Z	citybuddy-bench-commerce	0.15%	418.4MiB / 13.63GiB
1788212816	2026-08-31T21:46:56Z	citybuddy-bench-elasticsearch	137.56%	1022MiB / 13.63GiB
1788212816	2026-08-31T21:46:56Z	citybuddy-mysql-1	32.87%	1.417GiB / 13.63GiB
1788212818	2026-08-31T21:46:58Z	citybuddy-bench-k6	3.13%	78.47MiB / 13.63GiB
1788212818	2026-08-31T21:46:58Z	citybuddy-bench-agent	138.07%	72.71MiB / 13.63GiB
1788212818	2026-08-31T21:46:58Z	citybuddy-bench-model	6.32%	38.62MiB / 13.63GiB
1788212818	2026-08-31T21:46:58Z	citybuddy-bench-auth	0.10%	225.3MiB / 13.63GiB
1788212818	2026-08-31T21:46:58Z	citybuddy-bench-commerce	0.17%	418.4MiB / 13.63GiB
1788212818	2026-08-31T21:46:58Z	citybuddy-bench-elasticsearch	69.70%	1.003GiB / 13.63GiB
1788212818	2026-08-31T21:46:58Z	citybuddy-mysql-1	31.79%	1.417GiB / 13.63GiB
1788212820	2026-08-31T21:47:00Z	citybuddy-bench-k6	3.13%	78.5MiB / 13.63GiB
1788212820	2026-08-31T21:47:00Z	citybuddy-bench-agent	141.20%	74.08MiB / 13.63GiB
1788212820	2026-08-31T21:47:00Z	citybuddy-bench-model	6.32%	38.37MiB / 13.63GiB
1788212820	2026-08-31T21:47:00Z	citybuddy-bench-auth	0.24%	225.3MiB / 13.63GiB
1788212820	2026-08-31T21:47:00Z	citybuddy-bench-commerce	0.14%	418.4MiB / 13.63GiB
1788212820	2026-08-31T21:47:00Z	citybuddy-bench-elasticsearch	64.42%	1.006GiB / 13.63GiB
1788212820	2026-08-31T21:47:00Z	citybuddy-mysql-1	31.72%	1.417GiB / 13.63GiB
1788212822	2026-08-31T21:47:02Z	citybuddy-bench-k6	3.07%	79.4MiB / 13.63GiB
1788212822	2026-08-31T21:47:02Z	citybuddy-bench-agent	119.49%	73.95MiB / 13.63GiB
1788212822	2026-08-31T21:47:02Z	citybuddy-bench-model	7.07%	38.37MiB / 13.63GiB
1788212822	2026-08-31T21:47:02Z	citybuddy-bench-auth	0.09%	225.3MiB / 13.63GiB
1788212822	2026-08-31T21:47:02Z	citybuddy-bench-commerce	0.19%	418.4MiB / 13.63GiB
1788212822	2026-08-31T21:47:02Z	citybuddy-bench-elasticsearch	67.00%	1.007GiB / 13.63GiB
1788212822	2026-08-31T21:47:02Z	citybuddy-mysql-1	34.29%	1.417GiB / 13.63GiB
1788212824	2026-08-31T21:47:04Z	citybuddy-bench-k6	3.00%	88MiB / 13.63GiB
1788212824	2026-08-31T21:47:04Z	citybuddy-bench-agent	138.57%	74.48MiB / 13.63GiB
1788212824	2026-08-31T21:47:04Z	citybuddy-bench-model	6.37%	38.37MiB / 13.63GiB
1788212824	2026-08-31T21:47:04Z	citybuddy-bench-auth	0.09%	225.3MiB / 13.63GiB
1788212824	2026-08-31T21:47:04Z	citybuddy-bench-commerce	1.10%	418.4MiB / 13.63GiB
1788212824	2026-08-31T21:47:04Z	citybuddy-bench-elasticsearch	70.09%	1.008GiB / 13.63GiB
1788212824	2026-08-31T21:47:04Z	citybuddy-mysql-1	31.17%	1.416GiB / 13.63GiB
1788212826	2026-08-31T21:47:06Z	citybuddy-bench-k6	3.03%	88.16MiB / 13.63GiB
1788212826	2026-08-31T21:47:06Z	citybuddy-bench-agent	138.42%	74.93MiB / 13.63GiB
1788212826	2026-08-31T21:47:06Z	citybuddy-bench-model	6.21%	38.37MiB / 13.63GiB
1788212826	2026-08-31T21:47:06Z	citybuddy-bench-auth	0.09%	225.3MiB / 13.63GiB
1788212826	2026-08-31T21:47:06Z	citybuddy-bench-commerce	0.26%	418.3MiB / 13.63GiB
1788212826	2026-08-31T21:47:06Z	citybuddy-bench-elasticsearch	79.76%	1.021GiB / 13.63GiB
1788212826	2026-08-31T21:47:06Z	citybuddy-mysql-1	31.38%	1.416GiB / 13.63GiB
1788212828	2026-08-31T21:47:08Z	citybuddy-bench-k6	3.20%	88.19MiB / 13.63GiB
1788212828	2026-08-31T21:47:08Z	citybuddy-bench-agent	121.95%	74.79MiB / 13.63GiB
1788212828	2026-08-31T21:47:08Z	citybuddy-bench-model	6.70%	38.36MiB / 13.63GiB
1788212828	2026-08-31T21:47:08Z	citybuddy-bench-auth	0.09%	225.3MiB / 13.63GiB
1788212828	2026-08-31T21:47:08Z	citybuddy-bench-commerce	0.23%	418.3MiB / 13.63GiB
1788212828	2026-08-31T21:47:08Z	citybuddy-bench-elasticsearch	97.26%	1.047GiB / 13.63GiB
1788212828	2026-08-31T21:47:08Z	citybuddy-mysql-1	36.92%	1.416GiB / 13.63GiB
1788212830	2026-08-31T21:47:10Z	citybuddy-bench-k6	3.05%	88.22MiB / 13.63GiB
1788212830	2026-08-31T21:47:10Z	citybuddy-bench-agent	141.04%	75.39MiB / 13.63GiB
1788212830	2026-08-31T21:47:10Z	citybuddy-bench-model	6.12%	38.36MiB / 13.63GiB
1788212830	2026-08-31T21:47:10Z	citybuddy-bench-auth	0.21%	225.3MiB / 13.63GiB
1788212830	2026-08-31T21:47:10Z	citybuddy-bench-commerce	0.13%	418.3MiB / 13.63GiB
1788212830	2026-08-31T21:47:10Z	citybuddy-bench-elasticsearch	39.45%	1.048GiB / 13.63GiB
1788212830	2026-08-31T21:47:10Z	citybuddy-mysql-1	31.37%	1.416GiB / 13.63GiB
1788212832	2026-08-31T21:47:12Z	citybuddy-bench-k6	4.92%	90.69MiB / 13.63GiB
1788212832	2026-08-31T21:47:12Z	citybuddy-bench-agent	59.56%	75.21MiB / 13.63GiB
1788212832	2026-08-31T21:47:12Z	citybuddy-bench-model	4.46%	38.36MiB / 13.63GiB
1788212832	2026-08-31T21:47:12Z	citybuddy-bench-auth	0.08%	225.3MiB / 13.63GiB
1788212832	2026-08-31T21:47:12Z	citybuddy-bench-commerce	0.12%	418.3MiB / 13.63GiB
1788212832	2026-08-31T21:47:12Z	citybuddy-bench-elasticsearch	75.77%	1.051GiB / 13.63GiB
1788212832	2026-08-31T21:47:12Z	citybuddy-mysql-1	23.07%	1.416GiB / 13.63GiB
1788212834	2026-08-31T21:47:14Z	citybuddy-bench-k6	2.78%	90.7MiB / 13.63GiB
1788212834	2026-08-31T21:47:14Z	citybuddy-bench-agent	51.29%	75.62MiB / 13.63GiB
1788212834	2026-08-31T21:47:14Z	citybuddy-bench-model	4.75%	38.36MiB / 13.63GiB
1788212834	2026-08-31T21:47:14Z	citybuddy-bench-auth	0.08%	225.3MiB / 13.63GiB
