citybuddy_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
sut_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
benchmark_harness_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788215586	2026-08-31T22:33:06Z	citybuddy-bench-k6	4.23%	75.05MiB / 13.63GiB
1788215586	2026-08-31T22:33:06Z	citybuddy-bench-agent	128.07%	68.47MiB / 13.63GiB
1788215586	2026-08-31T22:33:06Z	citybuddy-bench-model	6.41%	38.36MiB / 13.63GiB
1788215586	2026-08-31T22:33:06Z	citybuddy-bench-auth	0.07%	291MiB / 13.63GiB
1788215586	2026-08-31T22:33:06Z	citybuddy-bench-commerce	0.14%	360.4MiB / 13.63GiB
1788215586	2026-08-31T22:33:06Z	citybuddy-bench-elasticsearch	121.56%	1.001GiB / 13.63GiB
1788215586	2026-08-31T22:33:06Z	citybuddy-mysql-1	36.79%	1.552GiB / 13.63GiB
1788215588	2026-08-31T22:33:08Z	citybuddy-bench-k6	3.66%	77.58MiB / 13.63GiB
1788215588	2026-08-31T22:33:08Z	citybuddy-bench-agent	127.86%	69.52MiB / 13.63GiB
1788215588	2026-08-31T22:33:08Z	citybuddy-bench-model	7.00%	38.61MiB / 13.63GiB
1788215588	2026-08-31T22:33:08Z	citybuddy-bench-auth	0.09%	291MiB / 13.63GiB
1788215588	2026-08-31T22:33:08Z	citybuddy-bench-commerce	0.19%	360.4MiB / 13.63GiB
1788215588	2026-08-31T22:33:08Z	citybuddy-bench-elasticsearch	84.73%	1.005GiB / 13.63GiB
1788215588	2026-08-31T22:33:08Z	citybuddy-mysql-1	36.75%	1.552GiB / 13.63GiB
1788215590	2026-08-31T22:33:10Z	citybuddy-bench-k6	2.53%	77.67MiB / 13.63GiB
1788215590	2026-08-31T22:33:10Z	citybuddy-bench-agent	42.12%	70.25MiB / 13.63GiB
1788215590	2026-08-31T22:33:10Z	citybuddy-bench-model	3.99%	38.36MiB / 13.63GiB
1788215590	2026-08-31T22:33:10Z	citybuddy-bench-auth	0.07%	291MiB / 13.63GiB
1788215590	2026-08-31T22:33:10Z	citybuddy-bench-commerce	0.12%	360.4MiB / 13.63GiB
1788215590	2026-08-31T22:33:10Z	citybuddy-bench-elasticsearch	55.06%	1.006GiB / 13.63GiB
1788215590	2026-08-31T22:33:10Z	citybuddy-mysql-1	19.73%	1.552GiB / 13.63GiB
1788215592	2026-08-31T22:33:12Z	citybuddy-bench-k6	2.98%	81.09MiB / 13.63GiB
1788215592	2026-08-31T22:33:12Z	citybuddy-bench-agent	59.88%	70.18MiB / 13.63GiB
1788215592	2026-08-31T22:33:12Z	citybuddy-bench-model	5.53%	38.36MiB / 13.63GiB
1788215592	2026-08-31T22:33:12Z	citybuddy-bench-auth	0.07%	291MiB / 13.63GiB
1788215592	2026-08-31T22:33:12Z	citybuddy-bench-commerce	0.21%	360.4MiB / 13.63GiB
1788215592	2026-08-31T22:33:12Z	citybuddy-bench-elasticsearch	57.18%	1.007GiB / 13.63GiB
1788215592	2026-08-31T22:33:12Z	citybuddy-mysql-1	28.27%	1.552GiB / 13.63GiB
1788215594	2026-08-31T22:33:14Z	citybuddy-bench-k6	4.55%	89.58MiB / 13.63GiB
1788215594	2026-08-31T22:33:14Z	citybuddy-bench-agent	41.99%	70.31MiB / 13.63GiB
1788215594	2026-08-31T22:33:14Z	citybuddy-bench-model	4.05%	38.35MiB / 13.63GiB
1788215594	2026-08-31T22:33:14Z	citybuddy-bench-auth	0.10%	291MiB / 13.63GiB
1788215594	2026-08-31T22:33:14Z	citybuddy-bench-commerce	0.47%	360.4MiB / 13.63GiB
1788215594	2026-08-31T22:33:14Z	citybuddy-bench-elasticsearch	59.06%	1.014GiB / 13.63GiB
1788215594	2026-08-31T22:33:14Z	citybuddy-mysql-1	20.29%	1.552GiB / 13.63GiB
1788215596	2026-08-31T22:33:16Z	citybuddy-bench-k6	2.72%	89.77MiB / 13.63GiB
1788215596	2026-08-31T22:33:16Z	citybuddy-bench-agent	40.55%	70.41MiB / 13.63GiB
1788215596	2026-08-31T22:33:16Z	citybuddy-bench-model	3.97%	38.36MiB / 13.63GiB
1788215596	2026-08-31T22:33:16Z	citybuddy-bench-auth	0.07%	291MiB / 13.63GiB
1788215596	2026-08-31T22:33:16Z	citybuddy-bench-commerce	0.22%	360.4MiB / 13.63GiB
1788215596	2026-08-31T22:33:16Z	citybuddy-bench-elasticsearch	47.37%	1.023GiB / 13.63GiB
1788215596	2026-08-31T22:33:16Z	citybuddy-mysql-1	19.61%	1.552GiB / 13.63GiB
1788215598	2026-08-31T22:33:18Z	citybuddy-bench-k6	2.89%	89.8MiB / 13.63GiB
1788215598	2026-08-31T22:33:18Z	citybuddy-bench-agent	53.09%	68.78MiB / 13.63GiB
1788215598	2026-08-31T22:33:18Z	citybuddy-bench-model	4.96%	38.36MiB / 13.63GiB
1788215598	2026-08-31T22:33:18Z	citybuddy-bench-auth	0.08%	291MiB / 13.63GiB
1788215598	2026-08-31T22:33:18Z	citybuddy-bench-commerce	0.17%	360.4MiB / 13.63GiB
1788215598	2026-08-31T22:33:18Z	citybuddy-bench-elasticsearch	38.76%	1.027GiB / 13.63GiB
1788215598	2026-08-31T22:33:18Z	citybuddy-mysql-1	26.36%	1.553GiB / 13.63GiB
1788215600	2026-08-31T22:33:20Z	citybuddy-bench-k6	2.54%	89.95MiB / 13.63GiB
1788215600	2026-08-31T22:33:20Z	citybuddy-bench-agent	40.12%	68.64MiB / 13.63GiB
1788215600	2026-08-31T22:33:20Z	citybuddy-bench-model	3.82%	38.36MiB / 13.63GiB
1788215600	2026-08-31T22:33:20Z	citybuddy-bench-auth	0.10%	291MiB / 13.63GiB
1788215600	2026-08-31T22:33:20Z	citybuddy-bench-commerce	0.13%	360.4MiB / 13.63GiB
1788215600	2026-08-31T22:33:20Z	citybuddy-bench-elasticsearch	27.45%	1.033GiB / 13.63GiB
1788215600	2026-08-31T22:33:20Z	citybuddy-mysql-1	19.49%	1.552GiB / 13.63GiB
1788215602	2026-08-31T22:33:22Z	citybuddy-bench-k6	5.22%	90.26MiB / 13.63GiB
1788215602	2026-08-31T22:33:22Z	citybuddy-bench-agent	50.32%	69.04MiB / 13.63GiB
1788215602	2026-08-31T22:33:22Z	citybuddy-bench-model	4.83%	38.36MiB / 13.63GiB
1788215602	2026-08-31T22:33:22Z	citybuddy-bench-auth	0.07%	291MiB / 13.63GiB
1788215602	2026-08-31T22:33:22Z	citybuddy-bench-commerce	0.19%	360.3MiB / 13.63GiB
1788215602	2026-08-31T22:33:22Z	citybuddy-bench-elasticsearch	58.20%	1.046GiB / 13.63GiB
1788215602	2026-08-31T22:33:22Z	citybuddy-mysql-1	26.87%	1.553GiB / 13.63GiB
1788215604	2026-08-31T22:33:24Z	citybuddy-bench-k6	2.68%	90.53MiB / 13.63GiB
1788215604	2026-08-31T22:33:24Z	citybuddy-bench-agent	40.18%	68.93MiB / 13.63GiB
1788215604	2026-08-31T22:33:24Z	citybuddy-bench-model	3.84%	38.35MiB / 13.63GiB
1788215604	2026-08-31T22:33:24Z	citybuddy-bench-auth	0.15%	291MiB / 13.63GiB
1788215604	2026-08-31T22:33:24Z	citybuddy-bench-commerce	0.43%	360.4MiB / 13.63GiB
1788215604	2026-08-31T22:33:24Z	citybuddy-bench-elasticsearch	28.77%	1.046GiB / 13.63GiB
1788215604	2026-08-31T22:33:24Z	citybuddy-mysql-1	21.33%	1.553GiB / 13.63GiB
1788215606	2026-08-31T22:33:26Z	citybuddy-bench-k6	2.51%	90.29MiB / 13.63GiB
1788215606	2026-08-31T22:33:26Z	citybuddy-bench-agent	39.39%	69.29MiB / 13.63GiB
1788215606	2026-08-31T22:33:26Z	citybuddy-bench-model	3.83%	38.35MiB / 13.63GiB
1788215606	2026-08-31T22:33:26Z	citybuddy-bench-auth	0.07%	291MiB / 13.63GiB
1788215606	2026-08-31T22:33:26Z	citybuddy-bench-commerce	0.11%	360.4MiB / 13.63GiB
1788215606	2026-08-31T22:33:26Z	citybuddy-bench-elasticsearch	19.85%	1.063GiB / 13.63GiB
1788215606	2026-08-31T22:33:26Z	citybuddy-mysql-1	20.83%	1.553GiB / 13.63GiB
1788215608	2026-08-31T22:33:28Z	citybuddy-bench-k6	3.00%	90.32MiB / 13.63GiB
1788215608	2026-08-31T22:33:28Z	citybuddy-bench-agent	60.02%	69.23MiB / 13.63GiB
1788215608	2026-08-31T22:33:28Z	citybuddy-bench-model	5.96%	38.35MiB / 13.63GiB
1788215608	2026-08-31T22:33:28Z	citybuddy-bench-auth	0.08%	291MiB / 13.63GiB
1788215608	2026-08-31T22:33:28Z	citybuddy-bench-commerce	0.13%	360.4MiB / 13.63GiB
1788215608	2026-08-31T22:33:28Z	citybuddy-bench-elasticsearch	33.94%	1.063GiB / 13.63GiB
1788215608	2026-08-31T22:33:28Z	citybuddy-mysql-1	31.17%	1.553GiB / 13.63GiB
1788215610	2026-08-31T22:33:30Z	citybuddy-bench-k6	2.76%	90.43MiB / 13.63GiB
1788215610	2026-08-31T22:33:30Z	citybuddy-bench-agent	39.67%	69.32MiB / 13.63GiB
1788215610	2026-08-31T22:33:30Z	citybuddy-bench-model	3.80%	38.35MiB / 13.63GiB
