citybuddy_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
sut_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
benchmark_harness_commit=cdbe1cbd40d6463270aa5652151f8330bc38773f
columns=epoch_utc	timestamp_utc	container	cpu_percent	memory_usage
1788214345	2026-08-31T22:12:25Z	citybuddy-bench-k6	14.46%	69.69MiB / 13.63GiB
1788214345	2026-08-31T22:12:25Z	citybuddy-bench-agent	112.51%	68.27MiB / 13.63GiB
1788214345	2026-08-31T22:12:25Z	citybuddy-bench-model	5.89%	38.37MiB / 13.63GiB
1788214345	2026-08-31T22:12:25Z	citybuddy-bench-auth	0.08%	233MiB / 13.63GiB
1788214345	2026-08-31T22:12:25Z	citybuddy-bench-commerce	0.20%	373.7MiB / 13.63GiB
1788214345	2026-08-31T22:12:25Z	citybuddy-bench-elasticsearch	109.04%	1023MiB / 13.63GiB
1788214345	2026-08-31T22:12:25Z	citybuddy-mysql-1	34.84%	1.504GiB / 13.63GiB
1788214347	2026-08-31T22:12:27Z	citybuddy-bench-k6	3.14%	76.98MiB / 13.63GiB
1788214347	2026-08-31T22:12:27Z	citybuddy-bench-agent	136.81%	71.71MiB / 13.63GiB
1788214347	2026-08-31T22:12:27Z	citybuddy-bench-model	6.47%	38.37MiB / 13.63GiB
1788214347	2026-08-31T22:12:27Z	citybuddy-bench-auth	0.08%	233MiB / 13.63GiB
1788214347	2026-08-31T22:12:27Z	citybuddy-bench-commerce	0.15%	373.7MiB / 13.63GiB
1788214347	2026-08-31T22:12:27Z	citybuddy-bench-elasticsearch	78.29%	1.002GiB / 13.63GiB
1788214347	2026-08-31T22:12:27Z	citybuddy-mysql-1	33.57%	1.504GiB / 13.63GiB
1788214349	2026-08-31T22:12:29Z	citybuddy-bench-k6	3.10%	85.68MiB / 13.63GiB
1788214349	2026-08-31T22:12:29Z	citybuddy-bench-agent	137.73%	73.04MiB / 13.63GiB
1788214349	2026-08-31T22:12:29Z	citybuddy-bench-model	6.58%	38.36MiB / 13.63GiB
1788214349	2026-08-31T22:12:29Z	citybuddy-bench-auth	0.42%	233MiB / 13.63GiB
1788214349	2026-08-31T22:12:29Z	citybuddy-bench-commerce	0.14%	373.7MiB / 13.63GiB
1788214349	2026-08-31T22:12:29Z	citybuddy-bench-elasticsearch	77.97%	1.004GiB / 13.63GiB
1788214349	2026-08-31T22:12:29Z	citybuddy-mysql-1	34.55%	1.504GiB / 13.63GiB
1788214351	2026-08-31T22:12:31Z	citybuddy-bench-k6	5.58%	87.9MiB / 13.63GiB
1788214351	2026-08-31T22:12:31Z	citybuddy-bench-agent	130.94%	73.19MiB / 13.63GiB
1788214351	2026-08-31T22:12:31Z	citybuddy-bench-model	6.71%	38.37MiB / 13.63GiB
1788214351	2026-08-31T22:12:31Z	citybuddy-bench-auth	0.08%	233MiB / 13.63GiB
1788214351	2026-08-31T22:12:31Z	citybuddy-bench-commerce	0.14%	373.7MiB / 13.63GiB
1788214351	2026-08-31T22:12:31Z	citybuddy-bench-elasticsearch	75.50%	1.007GiB / 13.63GiB
1788214351	2026-08-31T22:12:31Z	citybuddy-mysql-1	35.32%	1.504GiB / 13.63GiB
1788214353	2026-08-31T22:12:33Z	citybuddy-bench-k6	3.30%	88.12MiB / 13.63GiB
1788214353	2026-08-31T22:12:33Z	citybuddy-bench-agent	140.30%	73.54MiB / 13.63GiB
1788214353	2026-08-31T22:12:33Z	citybuddy-bench-model	6.74%	38.37MiB / 13.63GiB
1788214353	2026-08-31T22:12:33Z	citybuddy-bench-auth	0.09%	233MiB / 13.63GiB
1788214353	2026-08-31T22:12:33Z	citybuddy-bench-commerce	1.04%	373.7MiB / 13.63GiB
1788214353	2026-08-31T22:12:33Z	citybuddy-bench-elasticsearch	85.13%	1.009GiB / 13.63GiB
1788214353	2026-08-31T22:12:33Z	citybuddy-mysql-1	36.03%	1.504GiB / 13.63GiB
1788214355	2026-08-31T22:12:35Z	citybuddy-bench-k6	2.48%	88.57MiB / 13.63GiB
1788214355	2026-08-31T22:12:35Z	citybuddy-bench-agent	43.88%	73.54MiB / 13.63GiB
1788214355	2026-08-31T22:12:35Z	citybuddy-bench-model	3.99%	38.36MiB / 13.63GiB
1788214355	2026-08-31T22:12:35Z	citybuddy-bench-auth	0.08%	233MiB / 13.63GiB
1788214355	2026-08-31T22:12:35Z	citybuddy-bench-commerce	0.22%	373.6MiB / 13.63GiB
1788214355	2026-08-31T22:12:35Z	citybuddy-bench-elasticsearch	41.08%	1.013GiB / 13.63GiB
